10 0.189600
11 0.155800
12 0.102500
13 0.106100
14 0.122000
15 0.167800
16 0.101400
17 0.143100
18 0.123400
19 0.115800
20 0.102200
21 0.151500
22 0.116400
23 0.164700
24 0.101700
25 0.146800
26 0.165100
27 0.115700
28 0.101900
29 0.104800
30 0.116900
31 0.115300
32 0.102000
33 0.104600
34 0.183700
35 0.115100
36 0.101400
37 0.104600
38 0.117000
39 0.162200
40 0.101500
41 0.141600
42 0.117800
43 0.166700
44 0.102100
45 0.105100
46 0.172200
47 0.112700
48 0.102000
49 0.104800
50 0.174500
51 0.112600
52 0.101800
53 0.115600
54 0.174900
55 0.114900
56 0.102200
57 0.151500
58 0.173800
59 0.157900
60 0.101500
61 0.104700
62 0.177900
63 0.167200
64 0.101900
65 0.104800

