2 0.273600
3 0.266200
4 0.292000
5 0.307900
6 0.332100
7 0.331800
8 0.307800
9 0.266600
10 0.297700
11 0.337100
12 0.336100
13 0.345600
14 0.269200
15 0.348200
16 0.302800
17 0.318700
18 0.355200
19 0.362200
20 0.328200
21 0.350300
22 0.338000
23 0.352100
24 0.334800
25 0.346700
26 0.356100
27 0.355700
28 0.351800
29 0.344500
30 0.355900
31 0.335800
32 0.335800
33 0.351800
34 0.361100
35 0.346900
36 0.354700
37 0.360000
38 0.351300
39 0.349600
40 0.360300
41 0.329500
42 0.369100
43 0.350100
44 0.351500
45 0.363700
46 0.126300
47 0.108600
48 0.350800
49 0.144300
50 0.100000
51 0.100900
52 0.102900
53 0.335100
54 0.100000
55 0.103100
56 0.099900
57 0.104500
58 0.103700
59 0.101700
60 0.298900
61 0.099300
62 0.103500
63 0.100000
64 0.100000
