2 0.877600
3 0.895800
4 0.892700
5 0.911600
6 0.907300
7 0.914100
8 0.916700
9 0.924700
10 0.924500
11 0.925000
12 0.930700
13 0.934900
14 0.924900
15 0.932700
16 0.936000
17 0.935500
18 0.931700
19 0.936000
20 0.934500
21 0.937900
22 0.939300
23 0.940400
24 0.940100
25 0.939900
26 0.940500
27 0.943100
28 0.942000
29 0.942000
30 0.946200
31 0.946200
32 0.945200
33 0.948000
34 0.946100
35 0.940500
36 0.947300
37 0.942000
38 0.943400
39 0.940900
40 0.945600
41 0.945900
42 0.948100
43 0.949500
44 0.950100
45 0.949900
46 0.950100
47 0.947900
48 0.946200
49 0.949100
50 0.946700
51 0.948600
52 0.952100
53 0.941900
54 0.950300
55 0.948500
56 0.954000
57 0.949400
58 0.954400
59 0.949800
60 0.950300
61 0.952100
62 0.951000
63 0.952600
64 0.950700
65 0.954900
66 0.947900
67 0.952900
68 0.954100
69 0.950200
70 0.954100
71 0.953500
72 0.950200
73 0.855400
74 0.951500
75 0.950400
76 0.956000
77 0.954200
78 0.957500
79 0.955800
80 0.952100
81 0.954900
82 0.865200
83 0.953200
84 0.957500
85 0.954700
86 0.951600
87 0.955700
88 0.771300
89 0.952300
90 0.953200
91 0.950700
92 0.951800
93 0.953000
94 0.956000
95 0.954200
96 0.597700
97 0.955500
98 0.958200
99 0.956200
100 0.954900
101 0.955600
102 0.954000
103 0.865900
104 0.953200
105 0.781900
106 0.954100
107 0.862000
108 0.954700
109 0.947600
110 0.955000
111 0.950200
112 0.959100
113 0.952700
114 0.953500
115 0.756100
116 0.957300
117 0.955600
118 0.859500
119 0.954600
120 0.569500
121 0.586200
122 0.862600
123 0.956400
124 0.861900
125 0.866900
126 0.861000
127 0.493300
128 0.956900
