100 0.587100
200 0.798400
300 0.836800
400 0.863900
500 0.869700
600 0.877700
700 0.891200
800 0.875100
900 0.900700
1000 0.904500
1100 0.906900
1200 0.908600
1300 0.912300
1400 0.914500
1500 0.915400
1600 0.916700
1700 0.921000
1800 0.920100
1900 0.923100
2000 0.920700
2100 0.921200
2200 0.923100
2300 0.921400
2400 0.927300
2500 0.926600
2600 0.927000
2700 0.926400
2800 0.928300
2900 0.925100
3000 0.927200
3100 0.926000
3200 0.931900
3300 0.930100
3400 0.932400
3500 0.933100
3600 0.929400
3700 0.932500
3800 0.932300
3900 0.933200
4000 0.935000
4100 0.936400
4200 0.937200
4300 0.935800
4400 0.935400
4500 0.936300
4600 0.936800
4700 0.939500
4800 0.937700
4900 0.939600
5000 0.939200
5100 0.938800
5200 0.937200
5300 0.938800
5400 0.940500
5500 0.942000
5600 0.941500
5700 0.941000
5800 0.940700
5900 0.937000
6000 0.941100
6100 0.943700
6200 0.943000
6300 0.946400
6400 0.942700
6500 0.941900
6600 0.945100
6700 0.940500
6800 0.944100
6900 0.943800
7000 0.945100
7100 0.946200
7200 0.945300
7300 0.947500
7400 0.945900
7500 0.946600
7600 0.946500
7700 0.946300
7800 0.946600
7900 0.948100
8000 0.947500
8100 0.947200
8200 0.947000
8300 0.942100
8400 0.947500
8500 0.947000
8600 0.947200
8700 0.950600
8800 0.949400
8900 0.949300
9000 0.950000
9100 0.949700
9200 0.948100
9300 0.947400
9400 0.949700
9500 0.948500
9600 0.950200
9700 0.949700
9800 0.948800
9900 0.950600
10000 0.951800
10100 0.950700
10200 0.949400
10300 0.951300
10400 0.952300
10500 0.953000
10600 0.952600
10700 0.950900
10800 0.952700
10900 0.952300
11000 0.953400
11100 0.952500
11200 0.952700
11300 0.951900
11400 0.952100
11500 0.953400
11600 0.951300
11700 0.954000
11800 0.953700
11900 0.953100
12000 0.953500
12100 0.953100
12200 0.954200
12300 0.954100
12400 0.952200
12500 0.953000
12600 0.953700
12700 0.954500
12800 0.952800
12900 0.953100
13000 0.953600
13100 0.954700
13200 0.953700
13300 0.952700
13400 0.952600
13500 0.955800
13600 0.955400
13700 0.953300
13800 0.954900
13900 0.952500
14000 0.956200
14100 0.954400
14200 0.955300
14300 0.955000
14400 0.956800
14500 0.955200
14600 0.956400
14700 0.955800
14800 0.957900
14900 0.956200
15000 0.956400
15100 0.956600
15200 0.956000
15300 0.957100
15400 0.955500
15500 0.958300
15600 0.957100
15700 0.954500
15800 0.955300
15900 0.958700
16000 0.957300
16100 0.956800
16200 0.956300
16300 0.957800
16400 0.957100
16500 0.957600
16600 0.957600
16700 0.954900
16800 0.956600
16900 0.956200
17000 0.957700
17100 0.957300
17200 0.954900
17300 0.958300
17400 0.957900
17500 0.957600
17600 0.958100
17700 0.956900
17800 0.957600
17900 0.958900
18000 0.958700
18100 0.959600
18200 0.957500
18300 0.959100
18400 0.958600
18500 0.959300
18600 0.957200
18700 0.958800
18800 0.959100
18900 0.958700
19000 0.958300
19100 0.960300
19200 0.960600
19300 0.959800
19400 0.960800
19500 0.960400
19600 0.960400
19700 0.959100
19800 0.960200
19900 0.958900
20000 0.960300
20100 0.958300
20200 0.959600
20300 0.959700
20400 0.958700
20500 0.961700
20600 0.960600
20700 0.961000
20800 0.960800
20900 0.960400
21000 0.956700
21100 0.959600
21200 0.959300
21300 0.959400
21400 0.960600
21500 0.958700
21600 0.960500
21700 0.961200
21800 0.961200
21900 0.961500
22000 0.962900
22100 0.961200
22200 0.959800
22300 0.959700
22400 0.962400
22500 0.962000
22600 0.961900
22700 0.961900
22800 0.961500
22900 0.962100
23000 0.960900
23100 0.961500
23200 0.959700
23300 0.960000
23400 0.961900
23500 0.961300
23600 0.961400
23700 0.962300
23800 0.960900
23900 0.960900
24000 0.960700
24100 0.961300
24200 0.960400
24300 0.961900
24400 0.960600
24500 0.962400
24600 0.962600
24700 0.962100
24800 0.961400
24900 0.960100
25000 0.961400
25100 0.963100
25200 0.962300
25300 0.962100
25400 0.961700
25500 0.962300
25600 0.962700
25700 0.962900
25800 0.963100
25900 0.962900
26000 0.963800
26100 0.962800
26200 0.960300
26300 0.962100
26400 0.961700
26500 0.961400
26600 0.962400
26700 0.963600
26800 0.963400
26900 0.963200
27000 0.961500
27100 0.962500
27200 0.964900
27300 0.963800
27400 0.964100
27500 0.963800
27600 0.963900
27700 0.962800
27800 0.963400
27900 0.963800
28000 0.964400
28100 0.963200
28200 0.963100
28300 0.963600
28400 0.964000
28500 0.963000
28600 0.961400
28700 0.963100
28800 0.963100
28900 0.963900
29000 0.965000
29100 0.964300
29200 0.964600
29300 0.963700
29400 0.965100
29500 0.963800
29600 0.964200
29700 0.961800
29800 0.965300
29900 0.963700
30000 0.963700
30100 0.964200
30200 0.960700
30300 0.962000
30400 0.963400
30500 0.963900
30600 0.964800
30700 0.964000
30800 0.964000
30900 0.963000
31000 0.964300
31100 0.964400
31200 0.964400
31300 0.963200
31400 0.963300
31500 0.963000
31600 0.964600
31700 0.964300
31800 0.965300
31900 0.962700
32000 0.963600
32100 0.963600
32200 0.963800
32300 0.965200
32400 0.964200
32500 0.962500
32600 0.964100
32700 0.964200
32800 0.963800
32900 0.964200
33000 0.964200
33100 0.963900
33200 0.965300
33300 0.963500
33400 0.966300
33500 0.964400
33600 0.964900
33700 0.964800
33800 0.964100
33900 0.965700
34000 0.963800
34100 0.962800
34200 0.963100
34300 0.965200
34400 0.965400
34500 0.964300
34600 0.964500
34700 0.964600
34800 0.964600
34900 0.965400
35000 0.963800
35100 0.965200
35200 0.964700
35300 0.964400
35400 0.964600
35500 0.964500
35600 0.962800
35700 0.963400
35800 0.964600
35900 0.964300
36000 0.964900
36100 0.965400
36200 0.965700
36300 0.963600
36400 0.965200
36500 0.965200
36600 0.965200
36700 0.966800
36800 0.965500
36900 0.966600
37000 0.965000
37100 0.963300
37200 0.966900
37300 0.966400
37400 0.962800
37500 0.966100
37600 0.963900
37700 0.966800
37800 0.966000
37900 0.965500
38000 0.964500
38100 0.964700
38200 0.965700
38300 0.964300
38400 0.966200
38500 0.965700
38600 0.966700
38700 0.965200
38800 0.965200
38900 0.965900
39000 0.966000
39100 0.964500
39200 0.966300
39300 0.965300
39400 0.965400
39500 0.964500
39600 0.966300
39700 0.967200
39800 0.966400
39900 0.966500
40000 0.966600
40100 0.965300
40200 0.966100
40300 0.966400
40400 0.966600
40500 0.966000
40600 0.966900
40700 0.965700
40800 0.969000
40900 0.966500
41000 0.965400
41100 0.967000
41200 0.967600
41300 0.966500
41400 0.966600
41500 0.966500
41600 0.966500
41700 0.964800
41800 0.965200
41900 0.965800
42000 0.964100
42100 0.965600
42200 0.965000
42300 0.966400
42400 0.966000
42500 0.966700
42600 0.965500
42700 0.967400
42800 0.966400
42900 0.967200
43000 0.967500
43100 0.967400
43200 0.967600
43300 0.966800
43400 0.967500
43500 0.967200
43600 0.968200
43700 0.967500
43800 0.967900
43900 0.965800
44000 0.966500
44100 0.966400
44200 0.966800
44300 0.966700
44400 0.968200
44500 0.967100
44600 0.967600
44700 0.967700
44800 0.969400
44900 0.967400
45000 0.968400
45100 0.966800
45200 0.967600
45300 0.967600
45400 0.968100
45500 0.967000
45600 0.967700
45700 0.968300
45800 0.966100
45900 0.965900
46000 0.966100
46100 0.968000
46200 0.966400
46300 0.967300
46400 0.967800
46500 0.966900
46600 0.967600
46700 0.966900
46800 0.967400
46900 0.967400
47000 0.968300
47100 0.967700
47200 0.968400
47300 0.967400
47400 0.967600
47500 0.967800
47600 0.967100
47700 0.967900
47800 0.966800
47900 0.967100
48000 0.966500
48100 0.968100
48200 0.966600
48300 0.967600
48400 0.968400
48500 0.967800
48600 0.968400
48700 0.969000
48800 0.968600
48900 0.969300
49000 0.967900
49100 0.967400
49200 0.967200
49300 0.967100
49400 0.968700
49500 0.968700
49600 0.968800
49700 0.967400
49800 0.967900
49900 0.967800
50000 0.967600
50100 0.968100
50200 0.967900
50300 0.967800
50400 0.968000
50500 0.969100
50600 0.967500
