2 0.315200
3 0.305800
4 0.335600
5 0.346900
6 0.301100
7 0.351900
8 0.379100
9 0.369100
10 0.304100
11 0.357200
12 0.341900
13 0.358800
14 0.343200
15 0.356600
16 0.343000
17 0.360000
18 0.352000
19 0.377400
20 0.360700
21 0.346400
22 0.370200
23 0.342000
24 0.384700
25 0.392500
26 0.370900
27 0.386000
28 0.355500
29 0.393400
30 0.383800
31 0.348800
32 0.390800
33 0.363900
34 0.383000
35 0.355600
36 0.396300
37 0.387500
38 0.357600
39 0.305500
40 0.385400
41 0.376200
42 0.379800
43 0.321800
44 0.321600
45 0.397000
46 0.355300
47 0.347700
48 0.378600
49 0.368200
50 0.287400
51 0.101900
52 0.336100
53 0.323600
54 0.100100
55 0.338800
56 0.364500
57 0.164800
58 0.170300
59 0.387000
60 0.371600
61 0.152800
62 0.103500
63 0.103800
64 0.208000
