2 0.237000
3 0.241000
4 0.287100
5 0.258600
6 0.287400
7 0.288700
8 0.289900
9 0.298000
10 0.303400
11 0.314800
12 0.292300
13 0.300300
14 0.321800
15 0.326800
16 0.325800
17 0.313600
18 0.314300
19 0.315900
20 0.326700
21 0.332200
22 0.314700
23 0.316100
24 0.331700
25 0.320000
26 0.341000
27 0.318700
28 0.335800
29 0.338200
30 0.336600
31 0.327400
32 0.308800
33 0.347200
34 0.334700
35 0.350200
36 0.339300
37 0.321600
38 0.337800
39 0.328500
40 0.316000
41 0.325400
42 0.333500
43 0.340400
44 0.295000
45 0.333400
46 0.339600
47 0.113600
48 0.351400
49 0.337600
50 0.101800
51 0.338900
52 0.338600
53 0.304700
54 0.322900
55 0.354700
56 0.101100
57 0.354000
58 0.338500
59 0.339800
60 0.344400
61 0.337200
62 0.326900
63 0.334000
64 0.332300
